#    L    TT             EE             BB             TE          
   396   0.175341E+04   0.217599E+02   0.670384E-02   0.726540E+01
   397   0.174748E+04   0.217533E+02   0.670914E-02   0.531978E+01
   398   0.174198E+04   0.217427E+02   0.671360E-02   0.338152E+01
   399   0.173689E+04   0.217279E+02   0.671715E-02   0.145142E+01
   400   0.173224E+04   0.217093E+02   0.671972E-02  -0.469747E+00
   401   0.172800E+04   0.216865E+02   0.672125E-02  -0.238122E+01
   402   0.172419E+04   0.216597E+02   0.672173E-02  -0.428222E+01
   403   0.172078E+04   0.216290E+02   0.672118E-02  -0.617199E+01
   404   0.171780E+04   0.215943E+02   0.671961E-02  -0.804973E+01
   405   0.171521E+04   0.215556E+02   0.671704E-02  -0.991468E+01
   406   0.171303E+04   0.215130E+02   0.671347E-02  -0.117662E+02
   407   0.171125E+04   0.214664E+02   0.670891E-02  -0.136033E+02
   408   0.170986E+04   0.214159E+02   0.670340E-02  -0.154253E+02
   409   0.170885E+04   0.213615E+02   0.669692E-02  -0.172314E+02
   410   0.170823E+04   0.213033E+02   0.668950E-02  -0.190209E+02
   411   0.170798E+04   0.212412E+02   0.668116E-02  -0.207932E+02
   412   0.170810E+04   0.211754E+02   0.667189E-02  -0.225475E+02
   413   0.170860E+04   0.211057E+02   0.666172E-02  -0.242833E+02
   414   0.170946E+04   0.210323E+02   0.665066E-02  -0.259998E+02
   415   0.171067E+04   0.209553E+02   0.663872E-02  -0.276965E+02
   416   0.171224E+04   0.208746E+02   0.662592E-02  -0.293727E+02
   417   0.171416E+04   0.207903E+02   0.661226E-02  -0.310277E+02
   418   0.171642E+04   0.207024E+02   0.659776E-02  -0.326609E+02
   419   0.171902E+04   0.206110E+02   0.658243E-02  -0.342716E+02
   420   0.172196E+04   0.205160E+02   0.656628E-02  -0.358591E+02
   421   0.172523E+04   0.204176E+02   0.654934E-02  -0.374229E+02
   422   0.172882E+04   0.203156E+02   0.653160E-02  -0.389622E+02
   423   0.173273E+04   0.202102E+02   0.651309E-02  -0.404763E+02
   424   0.173696E+04   0.201015E+02   0.649381E-02  -0.419647E+02
   425   0.174149E+04   0.199894E+02   0.647378E-02  -0.434269E+02
   426   0.174632E+04   0.198740E+02   0.645301E-02  -0.448624E+02
   427   0.175144E+04   0.197555E+02   0.643151E-02  -0.462708E+02
   428   0.175685E+04   0.196340E+02   0.640931E-02  -0.476517E+02
   429   0.176254E+04   0.195094E+02   0.638640E-02  -0.490046E+02
   430   0.176849E+04   0.193819E+02   0.636280E-02  -0.503290E+02
   431   0.177470E+04   0.192516E+02   0.633853E-02  -0.516246E+02
   432   0.178117E+04   0.191184E+02   0.631359E-02  -0.528910E+02
   433   0.178790E+04   0.189825E+02   0.628801E-02  -0.541275E+02
   434   0.179487E+04   0.188441E+02   0.626179E-02  -0.553338E+02
   435   0.180208E+04   0.187029E+02   0.623494E-02  -0.565094E+02
   436   0.180953E+04   0.185592E+02   0.620749E-02  -0.576539E+02
   437   0.181722E+04   0.184130E+02   0.617943E-02  -0.587668E+02
   438   0.182512E+04   0.182644E+02   0.615079E-02  -0.598477E+02
   439   0.183325E+04   0.181135E+02   0.612158E-02  -0.608962E+02
   440   0.184158E+04   0.179602E+02   0.609180E-02  -0.619120E+02
   441   0.185012E+04   0.178048E+02   0.606148E-02  -0.628948E+02
   442   0.185884E+04   0.176472E+02   0.603062E-02  -0.638442E+02
   443   0.186775E+04   0.174876E+02   0.599924E-02  -0.647599E+02
   444   0.187683E+04   0.173261E+02   0.596735E-02  -0.656415E+02
   445   0.188607E+04   0.171626E+02   0.593497E-02  -0.664889E+02
   446   0.189547E+04   0.169974E+02   0.590210E-02  -0.673017E+02
   447   0.190502E+04   0.168306E+02   0.586876E-02  -0.680798E+02
   448   0.191472E+04   0.166621E+02   0.583496E-02  -0.688232E+02
   449   0.192457E+04   0.164922E+02   0.580071E-02  -0.695317E+02
   450   0.193455E+04   0.163208E+02   0.576603E-02  -0.702050E+02
   451   0.194466E+04   0.161481E+02   0.573093E-02  -0.708433E+02
   452   0.195491E+04   0.159742E+02   0.569545E-02  -0.714461E+02
   453   0.196527E+04   0.157991E+02   0.565959E-02  -0.720134E+02
   454   0.197574E+04   0.156231E+02   0.562340E-02  -0.725449E+02
   455   0.198631E+04   0.154460E+02   0.558690E-02  -0.730405E+02
   456   0.199697E+04   0.152681E+02   0.555012E-02  -0.734999E+02
   457   0.200771E+04   0.150893E+02   0.551309E-02  -0.739231E+02
   458   0.201851E+04   0.149099E+02   0.547583E-02  -0.743097E+02
   459   0.202937E+04   0.147298E+02   0.543838E-02  -0.746599E+02
   460   0.204030E+04   0.145493E+02   0.540075E-02  -0.749736E+02
   461   0.205126E+04   0.143683E+02   0.536299E-02  -0.752501E+02
   462   0.206228E+04   0.141871E+02   0.532511E-02  -0.754917E+02
   463   0.207333E+04   0.140057E+02   0.528714E-02  -0.756969E+02
   464   0.208444E+04   0.138243E+02   0.524912E-02  -0.758664E+02
   465   0.209557E+04   0.136430E+02   0.521106E-02  -0.760003E+02
   466   0.210673E+04   0.134618E+02   0.517301E-02  -0.760992E+02
   467   0.211792E+04   0.132809E+02   0.513498E-02  -0.761625E+02
   468   0.212911E+04   0.131003E+02   0.509700E-02  -0.761909E+02
   469   0.214031E+04   0.129202E+02   0.505911E-02  -0.761843E+02
   470   0.215151E+04   0.127407E+02   0.502132E-02  -0.761429E+02
   471   0.216268E+04   0.125618E+02   0.498368E-02  -0.760657E+02
   472   0.217383E+04   0.123837E+02   0.494619E-02  -0.759545E+02
   473   0.218494E+04   0.122065E+02   0.490890E-02  -0.758075E+02
   474   0.219602E+04   0.120302E+02   0.487183E-02  -0.756272E+02
   475   0.220705E+04   0.118549E+02   0.483501E-02  -0.754119E+02
   476   0.221804E+04   0.116809E+02   0.479847E-02  -0.751625E+02
   477   0.222897E+04   0.115080E+02   0.476223E-02  -0.748797E+02
   478   0.223984E+04   0.113366E+02   0.472633E-02  -0.745635E+02
   479   0.225067E+04   0.111667E+02   0.469078E-02  -0.742149E+02
   480   0.226142E+04   0.109984E+02   0.465562E-02  -0.738333E+02
   481   0.227211E+04   0.108317E+02   0.462088E-02  -0.734195E+02
   482   0.228271E+04   0.106668E+02   0.458658E-02  -0.729738E+02
   483   0.229323E+04   0.105038E+02   0.455276E-02  -0.724966E+02
   484   0.230365E+04   0.103428E+02   0.451943E-02  -0.719882E+02
   485   0.231396E+04   0.101839E+02   0.448664E-02  -0.714489E+02
   486   0.232417E+04   0.100271E+02   0.445439E-02  -0.708792E+02
   487   0.233425E+04   0.987264E+01   0.442273E-02  -0.702794E+02
   488   0.234422E+04   0.972059E+01   0.439168E-02  -0.696500E+02
   489   0.235406E+04   0.957092E+01   0.436128E-02  -0.689915E+02
   490   0.236377E+04   0.942386E+01   0.433153E-02  -0.683044E+02
   491   0.237334E+04   0.927948E+01   0.430249E-02  -0.675893E+02
   492   0.238279E+04   0.913779E+01   0.427416E-02  -0.668465E+02
   493   0.239209E+04   0.899892E+01   0.424659E-02  -0.660767E+02
   494   0.240126E+04   0.886304E+01   0.421979E-02  -0.652802E+02
   495   0.241028E+04   0.873021E+01   0.419380E-02  -0.644578E+02
   496   0.241915E+04   0.860043E+01   0.416865E-02  -0.636097E+02
   497   0.242785E+04   0.847386E+01   0.414436E-02  -0.627368E+02
   498   0.243639E+04   0.835056E+01   0.412096E-02  -0.618394E+02
   499   0.244476E+04   0.823062E+01   0.409847E-02  -0.609182E+02
   500   0.245296E+04   0.811418E+01   0.407693E-02  -0.599736E+02
   501   0.246096E+04   0.800124E+01   0.405636E-02  -0.590062E+02
   502   0.246878E+04   0.789195E+01   0.403674E-02  -0.580168E+02
   503   0.247641E+04   0.778630E+01   0.401804E-02  -0.570058E+02
   504   0.248385E+04   0.768453E+01   0.400025E-02  -0.559742E+02
   505   0.249109E+04   0.758656E+01   0.398333E-02  -0.549225E+02
   506   0.249814E+04   0.749253E+01   0.396728E-02  -0.538514E+02
   507   0.250499E+04   0.740254E+01   0.395205E-02  -0.527616E+02
   508   0.251165E+04   0.731665E+01   0.393764E-02  -0.516538E+02
   509   0.251809E+04   0.723494E+01   0.392401E-02  -0.505286E+02
   510   0.252434E+04   0.715745E+01   0.391114E-02  -0.493869E+02
   511   0.253038E+04   0.708426E+01   0.389901E-02  -0.482292E+02
   512   0.253622E+04   0.701543E+01   0.388760E-02  -0.470563E+02
   513   0.254184E+04   0.695102E+01   0.387688E-02  -0.458689E+02
   514   0.254724E+04   0.689109E+01   0.386683E-02  -0.446675E+02
   515   0.255243E+04   0.683570E+01   0.385742E-02  -0.434530E+02
   516   0.255740E+04   0.678492E+01   0.384864E-02  -0.422262E+02
   517   0.256215E+04   0.673879E+01   0.384045E-02  -0.409876E+02
   518   0.256667E+04   0.669736E+01   0.383284E-02  -0.397381E+02
   519   0.257097E+04   0.666070E+01   0.382578E-02  -0.384783E+02
   520   0.257502E+04   0.662885E+01   0.381924E-02  -0.372091E+02
   521   0.257885E+04   0.660187E+01   0.381321E-02  -0.359311E+02
   522   0.258244E+04   0.657981E+01   0.380766E-02  -0.346451E+02
   523   0.258578E+04   0.656270E+01   0.380257E-02  -0.333518E+02
   524   0.258890E+04   0.655058E+01   0.379791E-02  -0.320520E+02
   525   0.259177E+04   0.654349E+01   0.379366E-02  -0.307464E+02
   526   0.259440E+04   0.654145E+01   0.378980E-02  -0.294358E+02
   527   0.259680E+04   0.654450E+01   0.378630E-02  -0.281208E+02
   528   0.259897E+04   0.655268E+01   0.378315E-02  -0.268022E+02
   529   0.260089E+04   0.656602E+01   0.378030E-02  -0.254808E+02
   530   0.260258E+04   0.658452E+01   0.377775E-02  -0.241574E+02
   531   0.260403E+04   0.660823E+01   0.377547E-02  -0.228327E+02
   532   0.260525E+04   0.663716E+01   0.377344E-02  -0.215077E+02
   533   0.260623E+04   0.667133E+01   0.377163E-02  -0.201830E+02
   534   0.260696E+04   0.671076E+01   0.377002E-02  -0.188595E+02
   535   0.260747E+04   0.675547E+01   0.376858E-02  -0.175379E+02
   536   0.260772E+04   0.680549E+01   0.376729E-02  -0.162192E+02
   537   0.260775E+04   0.686081E+01   0.376614E-02  -0.149040E+02
   538   0.260754E+04   0.692145E+01   0.376508E-02  -0.135930E+02
   539   0.260710E+04   0.698739E+01   0.376411E-02  -0.122871E+02
   540   0.260641E+04   0.705866E+01   0.376320E-02  -0.109870E+02
   541   0.260550E+04   0.713526E+01   0.376232E-02  -0.969343E+01
   542   0.260436E+04   0.721719E+01   0.376146E-02  -0.840715E+01
   543   0.260298E+04   0.730444E+01   0.376058E-02  -0.712889E+01
   544   0.260138E+04   0.739701E+01   0.375966E-02  -0.585938E+01
   545   0.259956E+04   0.749488E+01   0.375869E-02  -0.459929E+01
   546   0.259750E+04   0.759805E+01   0.375763E-02  -0.334933E+01
   547   0.259522E+04   0.770649E+01   0.375647E-02  -0.211020E+01
   548   0.259272E+04   0.782013E+01   0.375518E-02  -0.882569E+00
   549   0.259000E+04   0.793912E+01   0.375373E-02   0.332845E+00
   550   0.258705E+04   0.806323E+01   0.375211E-02   0.153536E+01
   551   0.258389E+04   0.819261E+01   0.375029E-02   0.272425E+01
   552   0.258051E+04   0.832711E+01   0.374826E-02   0.389881E+01
   553   0.257692E+04   0.846673E+01   0.374604E-02   0.505831E+01
   554   0.257314E+04   0.861147E+01   0.374361E-02   0.620205E+01
   555   0.256914E+04   0.876127E+01   0.374097E-02   0.732931E+01
   556   0.256493E+04   0.891610E+01   0.373812E-02   0.843936E+01
   557   0.256054E+04   0.907592E+01   0.373505E-02   0.953156E+01
   558   0.255595E+04   0.924070E+01   0.373178E-02   0.106052E+02
   559   0.255117E+04   0.941038E+01   0.372829E-02   0.116597E+02
   560   0.254619E+04   0.958497E+01   0.372458E-02   0.126944E+02
   561   0.254103E+04   0.976430E+01   0.372065E-02   0.137086E+02
   562   0.253568E+04   0.994845E+01   0.371650E-02   0.147020E+02
   563   0.253015E+04   0.101373E+02   0.371212E-02   0.156736E+02
   564   0.252445E+04   0.103308E+02   0.370752E-02   0.166230E+02
   565   0.251857E+04   0.105289E+02   0.370269E-02   0.175497E+02
   566   0.251251E+04   0.107316E+02   0.369764E-02   0.184531E+02
   567   0.250629E+04   0.109387E+02   0.369235E-02   0.193326E+02
   568   0.249990E+04   0.111502E+02   0.368683E-02   0.201877E+02
   569   0.249334E+04   0.113661E+02   0.368107E-02   0.210179E+02
   570   0.248663E+04   0.115862E+02   0.367508E-02   0.218227E+02
   571   0.247975E+04   0.118106E+02   0.366884E-02   0.226015E+02
   572   0.247273E+04   0.120391E+02   0.366237E-02   0.233540E+02
   573   0.246556E+04   0.122716E+02   0.365565E-02   0.240796E+02
   574   0.245824E+04   0.125081E+02   0.364869E-02   0.247780E+02
   575   0.245080E+04   0.127485E+02   0.364148E-02   0.254488E+02
   576   0.244321E+04   0.129927E+02   0.363402E-02   0.260917E+02
   577   0.243550E+04   0.132407E+02   0.362631E-02   0.267061E+02
   578   0.242767E+04   0.134923E+02   0.361835E-02   0.272916E+02
   579   0.241972E+04   0.137475E+02   0.361013E-02   0.278480E+02
   580   0.241166E+04   0.140061E+02   0.360166E-02   0.283748E+02
   581   0.240349E+04   0.142681E+02   0.359292E-02   0.288717E+02
   582   0.239523E+04   0.145334E+02   0.358393E-02   0.293381E+02
   583   0.238685E+04   0.148019E+02   0.357467E-02   0.297739E+02
   584   0.237839E+04   0.150736E+02   0.356515E-02   0.301786E+02
   585   0.236984E+04   0.153481E+02   0.355537E-02   0.305519E+02
   586   0.236120E+04   0.156256E+02   0.354531E-02   0.308934E+02
   587   0.235248E+04   0.159060E+02   0.353499E-02   0.312030E+02
   588   0.234369E+04   0.161890E+02   0.352439E-02   0.314804E+02
   589   0.233482E+04   0.164746E+02   0.351352E-02   0.317253E+02
   590   0.232589E+04   0.167627E+02   0.350237E-02   0.319375E+02
   591   0.231691E+04   0.170531E+02   0.349094E-02   0.321169E+02
   592   0.230786E+04   0.173459E+02   0.347923E-02   0.322629E+02
   593   0.229876E+04   0.176408E+02   0.346724E-02   0.323757E+02
   594   0.228961E+04   0.179378E+02   0.345497E-02   0.324550E+02
   595   0.228042E+04   0.182367E+02   0.344241E-02   0.325006E+02
   596   0.227120E+04   0.185374E+02   0.342957E-02   0.325125E+02
   597   0.226194E+04   0.188399E+02   0.341643E-02   0.324904E+02
   598   0.225265E+04   0.191439E+02   0.340300E-02   0.324344E+02
   599   0.224334E+04   0.194494E+02   0.338928E-02   0.323441E+02
   600   0.223401E+04   0.197563E+02   0.337526E-02   0.322196E+02
   601   0.222467E+04   0.200645E+02   0.336095E-02   0.320609E+02
   602   0.221531E+04   0.203737E+02   0.334635E-02   0.318681E+02
   603   0.220595E+04   0.206839E+02   0.333148E-02   0.316410E+02
   604   0.219659E+04   0.209951E+02   0.331635E-02   0.313797E+02
   605   0.218723E+04   0.213070E+02   0.330098E-02   0.310842E+02
   606   0.217789E+04   0.216195E+02   0.328538E-02   0.307546E+02
   607   0.216855E+04   0.219326E+02   0.326957E-02   0.303907E+02
   608   0.215923E+04   0.222461E+02   0.325355E-02   0.299928E+02
   609   0.214995E+04   0.225599E+02   0.323733E-02   0.295610E+02
   610   0.214068E+04   0.228738E+02   0.322095E-02   0.290953E+02
   611   0.213146E+04   0.231876E+02   0.320439E-02   0.285957E+02
   612   0.212226E+04   0.235014E+02   0.318769E-02   0.280624E+02
   613   0.211311E+04   0.238149E+02   0.317085E-02   0.274954E+02
   614   0.210401E+04   0.241281E+02   0.315389E-02   0.268951E+02
   615   0.209495E+04   0.244407E+02   0.313682E-02   0.262615E+02
   616   0.208596E+04   0.247527E+02   0.311965E-02   0.255952E+02
   617   0.207703E+04   0.250640E+02   0.310240E-02   0.248962E+02
   618   0.206816E+04   0.253746E+02   0.308508E-02   0.241649E+02
   619   0.205936E+04   0.256841E+02   0.306770E-02   0.234015E+02
   620   0.205064E+04   0.259927E+02   0.305028E-02   0.226064E+02
   621   0.204201E+04   0.263002E+02   0.303284E-02   0.217797E+02
   622   0.203345E+04   0.266062E+02   0.301537E-02   0.209218E+02
   623   0.202498E+04   0.269109E+02   0.299790E-02   0.200331E+02
   624   0.201661E+04   0.272140E+02   0.298045E-02   0.191137E+02
   625   0.200833E+04   0.275155E+02   0.296302E-02   0.181639E+02
   626   0.200016E+04   0.278151E+02   0.294562E-02   0.171841E+02
   627   0.199209E+04   0.281128E+02   0.292828E-02   0.161746E+02
   628   0.198413E+04   0.284084E+02   0.291100E-02   0.151356E+02
   629   0.197628E+04   0.287019E+02   0.289381E-02   0.140678E+02
   630   0.196854E+04   0.289931E+02   0.287670E-02   0.129714E+02
   631   0.196093E+04   0.292818E+02   0.285969E-02   0.118469E+02
   632   0.195344E+04   0.295680E+02   0.284281E-02   0.106948E+02
   633   0.194607E+04   0.298516E+02   0.282606E-02   0.951538E+01
   634   0.193884E+04   0.301323E+02   0.280945E-02   0.830912E+01
   635   0.193174E+04   0.304102E+02   0.279300E-02   0.707654E+01
   636   0.192478E+04   0.306851E+02   0.277672E-02   0.581810E+01
   637   0.191796E+04   0.309569E+02   0.276063E-02   0.453433E+01
   638   0.191128E+04   0.312254E+02   0.274474E-02   0.322572E+01
   639   0.190476E+04   0.314907E+02   0.272906E-02   0.189277E+01
   640   0.189838E+04   0.317525E+02   0.271360E-02   0.535981E+00
   641   0.189215E+04   0.320108E+02   0.269839E-02  -0.844120E+00
   642   0.188608E+04   0.322653E+02   0.268343E-02  -0.224696E+01
   643   0.188017E+04   0.325162E+02   0.266873E-02  -0.367194E+01
   644   0.187442E+04   0.327632E+02   0.265431E-02  -0.511847E+01
   645   0.186883E+04   0.330061E+02   0.264019E-02  -0.658597E+01
   646   0.186342E+04   0.332449E+02   0.262637E-02  -0.807384E+01
   647   0.185817E+04   0.334795E+02   0.261287E-02  -0.958142E+01
   648   0.185309E+04   0.337097E+02   0.259971E-02  -0.111082E+02
   649   0.184818E+04   0.339355E+02   0.258689E-02  -0.126535E+02
   650   0.184346E+04   0.341568E+02   0.257443E-02  -0.142167E+02
   651   0.183891E+04   0.343736E+02   0.256234E-02  -0.157970E+02
   652   0.183453E+04   0.345857E+02   0.255062E-02  -0.173939E+02
   653   0.183035E+04   0.347932E+02   0.253925E-02  -0.190067E+02
   654   0.182634E+04   0.349959E+02   0.252824E-02  -0.206347E+02
   655   0.182253E+04   0.351938E+02   0.251757E-02  -0.222772E+02
   656   0.181890E+04   0.353868E+02   0.250724E-02  -0.239335E+02
   657   0.181547E+04   0.355748E+02   0.249724E-02  -0.256031E+02
   658   0.181222E+04   0.357578E+02   0.248757E-02  -0.272850E+02
   659   0.180917E+04   0.359355E+02   0.247821E-02  -0.289786E+02
   660   0.180631E+04   0.361081E+02   0.246915E-02  -0.306832E+02
   661   0.180364E+04   0.362754E+02   0.246041E-02  -0.323981E+02
   662   0.180118E+04   0.364372E+02   0.245195E-02  -0.341225E+02
   663   0.179891E+04   0.365936E+02   0.244378E-02  -0.358557E+02
   664   0.179684E+04   0.367444E+02   0.243589E-02  -0.375970E+02
   665   0.179497E+04   0.368896E+02   0.242828E-02  -0.393456E+02
   666   0.179329E+04   0.370292E+02   0.242093E-02  -0.411008E+02
   667   0.179181E+04   0.371632E+02   0.241384E-02  -0.428618E+02
   668   0.179054E+04   0.372914E+02   0.240700E-02  -0.446278E+02
   669   0.178946E+04   0.374137E+02   0.240041E-02  -0.463982E+02
   670   0.178860E+04   0.375302E+02   0.239405E-02  -0.481722E+02
   671   0.178793E+04   0.376409E+02   0.238792E-02  -0.499489E+02
   672   0.178746E+04   0.377455E+02   0.238202E-02  -0.517278E+02
   673   0.178719E+04   0.378442E+02   0.237633E-02  -0.535080E+02
