#    L    TT             EE             BB             TE          
   389   0.181998E+04   0.215360E+02   0.424033E-01   0.207080E+02
   390   0.181116E+04   0.215563E+02   0.425337E-01   0.187632E+02
   391   0.180278E+04   0.215727E+02   0.426647E-01   0.168205E+02
   392   0.179482E+04   0.215852E+02   0.427963E-01   0.148808E+02
   393   0.178730E+04   0.215938E+02   0.429286E-01   0.129447E+02
   394   0.178021E+04   0.215985E+02   0.430615E-01   0.110130E+02
   395   0.177355E+04   0.215991E+02   0.431950E-01   0.908660E+01
   396   0.176730E+04   0.215958E+02   0.433293E-01   0.716617E+01
   397   0.176148E+04   0.215886E+02   0.434642E-01   0.525253E+01
   398   0.175608E+04   0.215774E+02   0.435999E-01   0.334640E+01
   399   0.175109E+04   0.215622E+02   0.437362E-01   0.144856E+01
   400   0.174653E+04   0.215431E+02   0.438734E-01  -0.440231E+00
   401   0.174238E+04   0.215200E+02   0.440112E-01  -0.231923E+01
   402   0.173864E+04   0.214929E+02   0.441499E-01  -0.418767E+01
   403   0.173530E+04   0.214620E+02   0.442894E-01  -0.604481E+01
   404   0.173238E+04   0.214272E+02   0.444296E-01  -0.788987E+01
   405   0.172985E+04   0.213884E+02   0.445707E-01  -0.972210E+01
   406   0.172772E+04   0.213458E+02   0.447126E-01  -0.115408E+02
   407   0.172597E+04   0.212994E+02   0.448554E-01  -0.133452E+02
   408   0.172462E+04   0.212491E+02   0.449990E-01  -0.151344E+02
   409   0.172364E+04   0.211950E+02   0.451435E-01  -0.169079E+02
   410   0.172304E+04   0.211372E+02   0.452889E-01  -0.186647E+02
   411   0.172280E+04   0.210756E+02   0.454351E-01  -0.204044E+02
   412   0.172294E+04   0.210102E+02   0.455823E-01  -0.221261E+02
   413   0.172343E+04   0.209412E+02   0.457303E-01  -0.238294E+02
   414   0.172429E+04   0.208686E+02   0.458793E-01  -0.255136E+02
   415   0.172549E+04   0.207924E+02   0.460293E-01  -0.271780E+02
   416   0.172704E+04   0.207125E+02   0.461801E-01  -0.288221E+02
   417   0.172893E+04   0.206292E+02   0.463319E-01  -0.304451E+02
   418   0.173116E+04   0.205424E+02   0.464847E-01  -0.320464E+02
   419   0.173371E+04   0.204522E+02   0.466385E-01  -0.336255E+02
   420   0.173660E+04   0.203585E+02   0.467932E-01  -0.351816E+02
   421   0.173982E+04   0.202614E+02   0.469488E-01  -0.367141E+02
   422   0.174334E+04   0.201610E+02   0.471055E-01  -0.382223E+02
   423   0.174718E+04   0.200571E+02   0.472631E-01  -0.397057E+02
   424   0.175133E+04   0.199500E+02   0.474218E-01  -0.411637E+02
   425   0.175577E+04   0.198397E+02   0.475814E-01  -0.425956E+02
   426   0.176052E+04   0.197262E+02   0.477420E-01  -0.440013E+02
   427   0.176553E+04   0.196096E+02   0.479036E-01  -0.453801E+02
   428   0.177084E+04   0.194902E+02   0.480663E-01  -0.467317E+02
   429   0.177641E+04   0.193677E+02   0.482299E-01  -0.480557E+02
   430   0.178224E+04   0.192424E+02   0.483945E-01  -0.493516E+02
   431   0.178833E+04   0.191145E+02   0.485602E-01  -0.506190E+02
   432   0.179466E+04   0.189838E+02   0.487268E-01  -0.518575E+02
   433   0.180125E+04   0.188504E+02   0.488945E-01  -0.530665E+02
   434   0.180807E+04   0.187146E+02   0.490631E-01  -0.542459E+02
   435   0.181513E+04   0.185761E+02   0.492328E-01  -0.553949E+02
   436   0.182242E+04   0.184353E+02   0.494034E-01  -0.565132E+02
   437   0.182993E+04   0.182920E+02   0.495751E-01  -0.576005E+02
   438   0.183766E+04   0.181464E+02   0.497477E-01  -0.586562E+02
   439   0.184560E+04   0.179985E+02   0.499213E-01  -0.596800E+02
   440   0.185375E+04   0.178485E+02   0.500959E-01  -0.606717E+02
   441   0.186209E+04   0.176964E+02   0.502715E-01  -0.616308E+02
   442   0.187061E+04   0.175422E+02   0.504480E-01  -0.625572E+02
   443   0.187931E+04   0.173861E+02   0.506255E-01  -0.634504E+02
   444   0.188818E+04   0.172282E+02   0.508040E-01  -0.643101E+02
   445   0.189720E+04   0.170684E+02   0.509834E-01  -0.651362E+02
   446   0.190637E+04   0.169070E+02   0.511638E-01  -0.659282E+02
   447   0.191569E+04   0.167440E+02   0.513451E-01  -0.666863E+02
   448   0.192515E+04   0.165795E+02   0.515273E-01  -0.674103E+02
   449   0.193476E+04   0.164136E+02   0.517104E-01  -0.680999E+02
   450   0.194449E+04   0.162464E+02   0.518944E-01  -0.687551E+02
   451   0.195435E+04   0.160779E+02   0.520793E-01  -0.693759E+02
   452   0.196433E+04   0.159083E+02   0.522651E-01  -0.699619E+02
   453   0.197443E+04   0.157376E+02   0.524518E-01  -0.705131E+02
   454   0.198462E+04   0.155660E+02   0.526393E-01  -0.710292E+02
   455   0.199492E+04   0.153935E+02   0.528276E-01  -0.715101E+02
   456   0.200529E+04   0.152202E+02   0.530168E-01  -0.719557E+02
   457   0.201574E+04   0.150462E+02   0.532068E-01  -0.723657E+02
   458   0.202626E+04   0.148715E+02   0.533976E-01  -0.727400E+02
   459   0.203683E+04   0.146964E+02   0.535891E-01  -0.730786E+02
   460   0.204745E+04   0.145208E+02   0.537815E-01  -0.733815E+02
   461   0.205811E+04   0.143448E+02   0.539746E-01  -0.736482E+02
   462   0.206883E+04   0.141687E+02   0.541684E-01  -0.738807E+02
   463   0.207958E+04   0.139925E+02   0.543629E-01  -0.740776E+02
   464   0.209037E+04   0.138163E+02   0.545581E-01  -0.742397E+02
   465   0.210118E+04   0.136402E+02   0.547540E-01  -0.743669E+02
   466   0.211202E+04   0.134643E+02   0.549506E-01  -0.744600E+02
   467   0.212289E+04   0.132888E+02   0.551478E-01  -0.745183E+02
   468   0.213375E+04   0.131137E+02   0.553456E-01  -0.745426E+02
   469   0.214463E+04   0.129392E+02   0.555440E-01  -0.745327E+02
   470   0.215549E+04   0.127651E+02   0.557430E-01  -0.744889E+02
   471   0.216633E+04   0.125918E+02   0.559425E-01  -0.744102E+02
   472   0.217714E+04   0.124194E+02   0.561426E-01  -0.742983E+02
   473   0.218792E+04   0.122478E+02   0.563432E-01  -0.741517E+02
   474   0.219866E+04   0.120772E+02   0.565443E-01  -0.739726E+02
   475   0.220935E+04   0.119077E+02   0.567459E-01  -0.737594E+02
   476   0.222000E+04   0.117395E+02   0.569479E-01  -0.735131E+02
   477   0.223058E+04   0.115724E+02   0.571503E-01  -0.732343E+02
   478   0.224111E+04   0.114068E+02   0.573531E-01  -0.729229E+02
   479   0.225159E+04   0.112428E+02   0.575563E-01  -0.725802E+02
   480   0.226200E+04   0.110804E+02   0.577598E-01  -0.722053E+02
   481   0.227234E+04   0.109195E+02   0.579637E-01  -0.717993E+02
   482   0.228260E+04   0.107606E+02   0.581679E-01  -0.713622E+02
   483   0.229277E+04   0.106035E+02   0.583723E-01  -0.708945E+02
   484   0.230285E+04   0.104484E+02   0.585770E-01  -0.703966E+02
   485   0.231282E+04   0.102955E+02   0.587819E-01  -0.698687E+02
   486   0.232268E+04   0.101447E+02   0.589870E-01  -0.693114E+02
   487   0.233243E+04   0.999608E+01   0.591923E-01  -0.687249E+02
   488   0.234205E+04   0.984996E+01   0.593977E-01  -0.681097E+02
   489   0.235155E+04   0.970622E+01   0.596033E-01  -0.674664E+02
   490   0.236092E+04   0.956507E+01   0.598089E-01  -0.667954E+02
   491   0.237016E+04   0.942659E+01   0.600146E-01  -0.660973E+02
   492   0.237927E+04   0.929078E+01   0.602203E-01  -0.653724E+02
   493   0.238824E+04   0.915778E+01   0.604260E-01  -0.646215E+02
   494   0.239708E+04   0.902773E+01   0.606317E-01  -0.638448E+02
   495   0.240577E+04   0.890070E+01   0.608374E-01  -0.630431E+02
   496   0.241431E+04   0.877670E+01   0.610430E-01  -0.622167E+02
   497   0.242269E+04   0.865587E+01   0.612484E-01  -0.613662E+02
   498   0.243091E+04   0.853827E+01   0.614538E-01  -0.604922E+02
   499   0.243897E+04   0.842399E+01   0.616590E-01  -0.595953E+02
   500   0.244685E+04   0.831316E+01   0.618639E-01  -0.586759E+02
   501   0.245454E+04   0.820578E+01   0.620687E-01  -0.577346E+02
   502   0.246206E+04   0.810200E+01   0.622732E-01  -0.567721E+02
   503   0.246939E+04   0.800181E+01   0.624775E-01  -0.557889E+02
   504   0.247652E+04   0.790543E+01   0.626814E-01  -0.547859E+02
   505   0.248348E+04   0.781279E+01   0.628851E-01  -0.537636E+02
   506   0.249024E+04   0.772402E+01   0.630883E-01  -0.527228E+02
   507   0.249681E+04   0.763922E+01   0.632912E-01  -0.516641E+02
   508   0.250318E+04   0.755845E+01   0.634936E-01  -0.505882E+02
   509   0.250935E+04   0.748176E+01   0.636956E-01  -0.494958E+02
   510   0.251534E+04   0.740923E+01   0.638971E-01  -0.483875E+02
   511   0.252111E+04   0.734091E+01   0.640982E-01  -0.472641E+02
   512   0.252668E+04   0.727685E+01   0.642987E-01  -0.461262E+02
   513   0.253205E+04   0.721712E+01   0.644986E-01  -0.449745E+02
   514   0.253721E+04   0.716178E+01   0.646979E-01  -0.438096E+02
   515   0.254215E+04   0.711089E+01   0.648967E-01  -0.426323E+02
   516   0.254689E+04   0.706449E+01   0.650948E-01  -0.414434E+02
   517   0.255140E+04   0.702263E+01   0.652922E-01  -0.402434E+02
   518   0.255570E+04   0.698539E+01   0.654889E-01  -0.390331E+02
   519   0.255977E+04   0.695278E+01   0.656849E-01  -0.378133E+02
   520   0.256362E+04   0.692487E+01   0.658802E-01  -0.365847E+02
   521   0.256724E+04   0.690172E+01   0.660747E-01  -0.353479E+02
   522   0.257063E+04   0.688335E+01   0.662683E-01  -0.341037E+02
   523   0.257378E+04   0.686981E+01   0.664612E-01  -0.328528E+02
   524   0.257671E+04   0.686114E+01   0.666532E-01  -0.315960E+02
   525   0.257940E+04   0.685735E+01   0.668443E-01  -0.303340E+02
   526   0.258187E+04   0.685849E+01   0.670345E-01  -0.290674E+02
   527   0.258411E+04   0.686457E+01   0.672238E-01  -0.277970E+02
   528   0.258611E+04   0.687565E+01   0.674121E-01  -0.265237E+02
   529   0.258789E+04   0.689173E+01   0.675995E-01  -0.252479E+02
   530   0.258944E+04   0.691283E+01   0.677858E-01  -0.239706E+02
   531   0.259075E+04   0.693900E+01   0.679712E-01  -0.226924E+02
   532   0.259184E+04   0.697022E+01   0.681554E-01  -0.214144E+02
   533   0.259271E+04   0.700654E+01   0.683387E-01  -0.201370E+02
   534   0.259333E+04   0.704795E+01   0.685208E-01  -0.188612E+02
   535   0.259373E+04   0.709449E+01   0.687018E-01  -0.175877E+02
   536   0.259389E+04   0.714616E+01   0.688816E-01  -0.163174E+02
   537   0.259383E+04   0.720297E+01   0.690603E-01  -0.150509E+02
   538   0.259354E+04   0.726493E+01   0.692379E-01  -0.137889E+02
   539   0.259303E+04   0.733203E+01   0.694142E-01  -0.125322E+02
   540   0.259228E+04   0.740427E+01   0.695893E-01  -0.112815E+02
   541   0.259132E+04   0.748167E+01   0.697632E-01  -0.100376E+02
   542   0.259013E+04   0.756421E+01   0.699358E-01  -0.880116E+01
   543   0.258871E+04   0.765190E+01   0.701071E-01  -0.757288E+01
   544   0.258708E+04   0.774473E+01   0.702772E-01  -0.635348E+01
   545   0.258524E+04   0.784266E+01   0.704459E-01  -0.514362E+01
   546   0.258317E+04   0.794571E+01   0.706133E-01  -0.394397E+01
   547   0.258089E+04   0.805385E+01   0.707794E-01  -0.275521E+01
   548   0.257839E+04   0.816699E+01   0.709441E-01  -0.157799E+01
   549   0.257567E+04   0.828528E+01   0.711075E-01  -0.413001E+00
   550   0.257275E+04   0.840851E+01   0.712694E-01   0.739103E+00
   551   0.256962E+04   0.853680E+01   0.714300E-01   0.187763E+01
   552   0.256628E+04   0.867002E+01   0.715891E-01   0.300189E+01
   553   0.256274E+04   0.880817E+01   0.717468E-01   0.411119E+01
   554   0.255900E+04   0.895123E+01   0.719031E-01   0.520487E+01
   555   0.255507E+04   0.909915E+01   0.720579E-01   0.628223E+01
   556   0.255094E+04   0.925191E+01   0.722112E-01   0.734259E+01
   557   0.254662E+04   0.940944E+01   0.723631E-01   0.838532E+01
   558   0.254212E+04   0.957174E+01   0.725135E-01   0.940972E+01
   559   0.253743E+04   0.973874E+01   0.726624E-01   0.104153E+02
   560   0.253256E+04   0.991042E+01   0.728098E-01   0.114014E+02
   561   0.252751E+04   0.100867E+02   0.729556E-01   0.123674E+02
   562   0.252228E+04   0.102675E+02   0.731000E-01   0.133129E+02
   563   0.251688E+04   0.104528E+02   0.732428E-01   0.142371E+02
   564   0.251131E+04   0.106426E+02   0.733841E-01   0.151395E+02
   565   0.250557E+04   0.108368E+02   0.735239E-01   0.160196E+02
   566   0.249967E+04   0.110354E+02   0.736621E-01   0.168769E+02
   567   0.249361E+04   0.112381E+02   0.737988E-01   0.177108E+02
   568   0.248738E+04   0.114451E+02   0.739339E-01   0.185209E+02
   569   0.248100E+04   0.116563E+02   0.740675E-01   0.193067E+02
   570   0.247447E+04   0.118714E+02   0.741995E-01   0.200677E+02
   571   0.246779E+04   0.120907E+02   0.743299E-01   0.208034E+02
   572   0.246096E+04   0.123137E+02   0.744588E-01   0.215133E+02
   573   0.245400E+04   0.125407E+02   0.745861E-01   0.221971E+02
   574   0.244689E+04   0.127715E+02   0.747119E-01   0.228544E+02
   575   0.243967E+04   0.130059E+02   0.748361E-01   0.234849E+02
   576   0.243231E+04   0.132440E+02   0.749588E-01   0.240881E+02
   577   0.242484E+04   0.134855E+02   0.750799E-01   0.246637E+02
   578   0.241725E+04   0.137306E+02   0.751994E-01   0.252112E+02
   579   0.240955E+04   0.139790E+02   0.753174E-01   0.257305E+02
   580   0.240174E+04   0.142307E+02   0.754338E-01   0.262210E+02
   581   0.239383E+04   0.144855E+02   0.755487E-01   0.266824E+02
   582   0.238583E+04   0.147435E+02   0.756621E-01   0.271144E+02
   583   0.237773E+04   0.150045E+02   0.757739E-01   0.275167E+02
   584   0.236954E+04   0.152684E+02   0.758842E-01   0.278888E+02
   585   0.236128E+04   0.155350E+02   0.759930E-01   0.282306E+02
   586   0.235292E+04   0.158045E+02   0.761003E-01   0.285416E+02
   587   0.234450E+04   0.160765E+02   0.762061E-01   0.288217E+02
   588   0.233601E+04   0.163511E+02   0.763104E-01   0.290707E+02
   589   0.232744E+04   0.166280E+02   0.764132E-01   0.292884E+02
   590   0.231882E+04   0.169074E+02   0.765145E-01   0.294745E+02
   591   0.231015E+04   0.171889E+02   0.766144E-01   0.296288E+02
   592   0.230142E+04   0.174725E+02   0.767128E-01   0.297510E+02
   593   0.229265E+04   0.177581E+02   0.768098E-01   0.298412E+02
   594   0.228382E+04   0.180456E+02   0.769054E-01   0.298991E+02
   595   0.227497E+04   0.183349E+02   0.769995E-01   0.299246E+02
   596   0.226608E+04   0.186259E+02   0.770923E-01   0.299176E+02
   597   0.225716E+04   0.189184E+02   0.771836E-01   0.298779E+02
   598   0.224821E+04   0.192123E+02   0.772736E-01   0.298055E+02
   599   0.223924E+04   0.195076E+02   0.773623E-01   0.297002E+02
   600   0.223026E+04   0.198041E+02   0.774496E-01   0.295621E+02
   601   0.222127E+04   0.201018E+02   0.775356E-01   0.293912E+02
   602   0.221226E+04   0.204004E+02   0.776202E-01   0.291874E+02
   603   0.220326E+04   0.206998E+02   0.777036E-01   0.289508E+02
   604   0.219426E+04   0.210001E+02   0.777857E-01   0.286814E+02
   605   0.218526E+04   0.213010E+02   0.778666E-01   0.283792E+02
   606   0.217628E+04   0.216024E+02   0.779462E-01   0.280443E+02
   607   0.216731E+04   0.219042E+02   0.780247E-01   0.276767E+02
   608   0.215836E+04   0.222064E+02   0.781019E-01   0.272764E+02
   609   0.214944E+04   0.225087E+02   0.781780E-01   0.268437E+02
   610   0.214054E+04   0.228110E+02   0.782529E-01   0.263786E+02
   611   0.213169E+04   0.231132E+02   0.783267E-01   0.258812E+02
   612   0.212287E+04   0.234152E+02   0.783994E-01   0.253515E+02
   613   0.211408E+04   0.237169E+02   0.784709E-01   0.247897E+02
   614   0.210536E+04   0.240181E+02   0.785415E-01   0.241961E+02
   615   0.209667E+04   0.243188E+02   0.786110E-01   0.235708E+02
   616   0.208806E+04   0.246187E+02   0.786795E-01   0.229143E+02
   617   0.207950E+04   0.249180E+02   0.787469E-01   0.222266E+02
   618   0.207100E+04   0.252164E+02   0.788135E-01   0.215082E+02
   619   0.206258E+04   0.255137E+02   0.788790E-01   0.207593E+02
   620   0.205422E+04   0.258099E+02   0.789437E-01   0.199802E+02
   621   0.204596E+04   0.261050E+02   0.790074E-01   0.191711E+02
   622   0.203778E+04   0.263987E+02   0.790703E-01   0.183323E+02
   623   0.202967E+04   0.266909E+02   0.791324E-01   0.174643E+02
   624   0.202166E+04   0.269816E+02   0.791936E-01   0.165671E+02
   625   0.201375E+04   0.272706E+02   0.792541E-01   0.156412E+02
   626   0.200594E+04   0.275577E+02   0.793138E-01   0.146868E+02
   627   0.199822E+04   0.278428E+02   0.793727E-01   0.137043E+02
   628   0.199062E+04   0.281259E+02   0.794310E-01   0.126939E+02
   629   0.198312E+04   0.284068E+02   0.794885E-01   0.116563E+02
   630   0.197574E+04   0.286855E+02   0.795454E-01   0.105917E+02
   631   0.196847E+04   0.289617E+02   0.796017E-01   0.950051E+01
   632   0.196132E+04   0.292354E+02   0.796574E-01   0.838328E+01
   633   0.195430E+04   0.295064E+02   0.797125E-01   0.724030E+01
   634   0.194740E+04   0.297747E+02   0.797671E-01   0.607208E+01
   635   0.194063E+04   0.300402E+02   0.798211E-01   0.487909E+01
   636   0.193400E+04   0.303027E+02   0.798747E-01   0.366179E+01
   637   0.192750E+04   0.305621E+02   0.799278E-01   0.242069E+01
   638   0.192115E+04   0.308184E+02   0.799805E-01   0.115629E+01
   639   0.191493E+04   0.310714E+02   0.800328E-01  -0.130923E+00
   640   0.190886E+04   0.313210E+02   0.800848E-01  -0.144045E+01
   641   0.190294E+04   0.315672E+02   0.801364E-01  -0.277179E+01
   642   0.189716E+04   0.318097E+02   0.801876E-01  -0.412437E+01
   643   0.189155E+04   0.320486E+02   0.802386E-01  -0.549762E+01
   644   0.188608E+04   0.322837E+02   0.802894E-01  -0.689095E+01
   645   0.188078E+04   0.325149E+02   0.803399E-01  -0.830379E+01
   646   0.187564E+04   0.327420E+02   0.803902E-01  -0.973557E+01
   647   0.187066E+04   0.329651E+02   0.804404E-01  -0.111856E+02
   648   0.186584E+04   0.331839E+02   0.804904E-01  -0.126536E+02
   649   0.186119E+04   0.333984E+02   0.805404E-01  -0.141385E+02
   650   0.185671E+04   0.336085E+02   0.805902E-01  -0.156400E+02
   651   0.185240E+04   0.338142E+02   0.806400E-01  -0.171574E+02
   652   0.184826E+04   0.340155E+02   0.806898E-01  -0.186899E+02
   653   0.184430E+04   0.342122E+02   0.807396E-01  -0.202370E+02
   654   0.184051E+04   0.344043E+02   0.807894E-01  -0.217981E+02
   655   0.183692E+04   0.345917E+02   0.808393E-01  -0.233725E+02
   656   0.183349E+04   0.347744E+02   0.808893E-01  -0.249594E+02
   657   0.183024E+04   0.349522E+02   0.809394E-01  -0.265583E+02
   658   0.182719E+04   0.351252E+02   0.809896E-01  -0.281684E+02
   659   0.182431E+04   0.352932E+02   0.810401E-01  -0.297891E+02
   660   0.182162E+04   0.354561E+02   0.810907E-01  -0.314196E+02
   661   0.181912E+04   0.356139E+02   0.811415E-01  -0.330593E+02
   662   0.181680E+04   0.357664E+02   0.811927E-01  -0.347075E+02
   663   0.181467E+04   0.359138E+02   0.812441E-01  -0.363634E+02
   664   0.181274E+04   0.360557E+02   0.812958E-01  -0.380263E+02
   665   0.181099E+04   0.361923E+02   0.813478E-01  -0.396956E+02
   666   0.180943E+04   0.363235E+02   0.814002E-01  -0.413706E+02
   667   0.180806E+04   0.364493E+02   0.814530E-01  -0.430504E+02
   668   0.180688E+04   0.365694E+02   0.815063E-01  -0.447344E+02
   669   0.180589E+04   0.366840E+02   0.815599E-01  -0.464219E+02
   670   0.180510E+04   0.367930E+02   0.816140E-01  -0.481121E+02
   671   0.180450E+04   0.368963E+02   0.816686E-01  -0.498043E+02
   672   0.180408E+04   0.369939E+02   0.817238E-01  -0.514980E+02
   673   0.180386E+04   0.370858E+02   0.817794E-01  -0.531921E+02
