#    L    TT             EE             BB             TE          
   393   0.178910E+04   0.216027E+02   0.496122E-01   0.129445E+02
   394   0.178199E+04   0.216073E+02   0.497525E-01   0.110114E+02
   395   0.177530E+04   0.216080E+02   0.498928E-01   0.908360E+01
   396   0.176904E+04   0.216048E+02   0.500331E-01   0.716186E+01
   397   0.176320E+04   0.215976E+02   0.501733E-01   0.524696E+01
   398   0.175778E+04   0.215864E+02   0.503135E-01   0.333965E+01
   399   0.175278E+04   0.215712E+02   0.504534E-01   0.144071E+01
   400   0.174819E+04   0.215522E+02   0.505931E-01  -0.449111E+00
   401   0.174402E+04   0.215291E+02   0.507325E-01  -0.232906E+01
   402   0.174026E+04   0.215021E+02   0.508716E-01  -0.419836E+01
   403   0.173690E+04   0.214713E+02   0.510106E-01  -0.605629E+01
   404   0.173396E+04   0.214365E+02   0.511492E-01  -0.790206E+01
   405   0.173141E+04   0.213978E+02   0.512877E-01  -0.973492E+01
   406   0.172925E+04   0.213553E+02   0.514261E-01  -0.115542E+02
   407   0.172749E+04   0.213089E+02   0.515643E-01  -0.133591E+02
   408   0.172611E+04   0.212587E+02   0.517024E-01  -0.151487E+02
   409   0.172511E+04   0.212047E+02   0.518404E-01  -0.169225E+02
   410   0.172449E+04   0.211469E+02   0.519784E-01  -0.186796E+02
   411   0.172423E+04   0.210854E+02   0.521163E-01  -0.204195E+02
   412   0.172434E+04   0.210201E+02   0.522542E-01  -0.221414E+02
   413   0.172481E+04   0.209512E+02   0.523921E-01  -0.238448E+02
   414   0.172564E+04   0.208786E+02   0.525300E-01  -0.255290E+02
   415   0.172682E+04   0.208025E+02   0.526680E-01  -0.271934E+02
   416   0.172835E+04   0.207228E+02   0.528060E-01  -0.288374E+02
   417   0.173021E+04   0.206395E+02   0.529442E-01  -0.304602E+02
   418   0.173242E+04   0.205528E+02   0.530825E-01  -0.320614E+02
   419   0.173495E+04   0.204627E+02   0.532209E-01  -0.336402E+02
   420   0.173782E+04   0.203690E+02   0.533594E-01  -0.351960E+02
   421   0.174101E+04   0.202720E+02   0.534982E-01  -0.367282E+02
   422   0.174451E+04   0.201717E+02   0.536371E-01  -0.382360E+02
   423   0.174833E+04   0.200679E+02   0.537762E-01  -0.397190E+02
   424   0.175245E+04   0.199609E+02   0.539156E-01  -0.411764E+02
   425   0.175687E+04   0.198506E+02   0.540552E-01  -0.426079E+02
   426   0.176159E+04   0.197372E+02   0.541950E-01  -0.440129E+02
   427   0.176659E+04   0.196208E+02   0.543352E-01  -0.453912E+02
   428   0.177188E+04   0.195014E+02   0.544756E-01  -0.467421E+02
   429   0.177742E+04   0.193790E+02   0.546163E-01  -0.480655E+02
   430   0.178323E+04   0.192538E+02   0.547573E-01  -0.493606E+02
   431   0.178930E+04   0.191259E+02   0.548987E-01  -0.506273E+02
   432   0.179561E+04   0.189952E+02   0.550404E-01  -0.518650E+02
   433   0.180218E+04   0.188620E+02   0.551825E-01  -0.530732E+02
   434   0.180898E+04   0.187262E+02   0.553249E-01  -0.542517E+02
   435   0.181602E+04   0.185878E+02   0.554677E-01  -0.553999E+02
   436   0.182329E+04   0.184470E+02   0.556109E-01  -0.565174E+02
   437   0.183079E+04   0.183038E+02   0.557545E-01  -0.576037E+02
   438   0.183850E+04   0.181582E+02   0.558985E-01  -0.586585E+02
   439   0.184642E+04   0.180104E+02   0.560429E-01  -0.596814E+02
   440   0.185455E+04   0.178604E+02   0.561877E-01  -0.606721E+02
   441   0.186288E+04   0.177083E+02   0.563330E-01  -0.616303E+02
   442   0.187138E+04   0.175542E+02   0.564786E-01  -0.625557E+02
   443   0.188007E+04   0.173981E+02   0.566248E-01  -0.634478E+02
   444   0.188892E+04   0.172402E+02   0.567713E-01  -0.643066E+02
   445   0.189793E+04   0.170805E+02   0.569184E-01  -0.651316E+02
   446   0.190709E+04   0.169191E+02   0.570659E-01  -0.659227E+02
   447   0.191639E+04   0.167561E+02   0.572138E-01  -0.666798E+02
   448   0.192585E+04   0.165917E+02   0.573622E-01  -0.674027E+02
   449   0.193544E+04   0.164258E+02   0.575111E-01  -0.680912E+02
   450   0.194516E+04   0.162585E+02   0.576604E-01  -0.687455E+02
   451   0.195501E+04   0.160901E+02   0.578103E-01  -0.693652E+02
   452   0.196498E+04   0.159204E+02   0.579606E-01  -0.699501E+02
   453   0.197507E+04   0.157498E+02   0.581114E-01  -0.705003E+02
   454   0.198526E+04   0.155781E+02   0.582627E-01  -0.710154E+02
   455   0.199555E+04   0.154056E+02   0.584145E-01  -0.714953E+02
   456   0.200592E+04   0.152323E+02   0.585669E-01  -0.719399E+02
   457   0.201636E+04   0.150582E+02   0.587199E-01  -0.723489E+02
   458   0.202687E+04   0.148835E+02   0.588734E-01  -0.727222E+02
   459   0.203744E+04   0.147083E+02   0.590275E-01  -0.730598E+02
   460   0.204806E+04   0.145327E+02   0.591822E-01  -0.733617E+02
   461   0.205872E+04   0.143567E+02   0.593375E-01  -0.736274E+02
   462   0.206943E+04   0.141805E+02   0.594935E-01  -0.738590E+02
   463   0.208018E+04   0.140042E+02   0.596500E-01  -0.740549E+02
   464   0.209097E+04   0.138279E+02   0.598072E-01  -0.742161E+02
   465   0.210178E+04   0.136518E+02   0.599651E-01  -0.743424E+02
   466   0.211262E+04   0.134758E+02   0.601236E-01  -0.744346E+02
   467   0.212349E+04   0.133003E+02   0.602827E-01  -0.744920E+02
   468   0.213435E+04   0.131251E+02   0.604426E-01  -0.745154E+02
   469   0.214523E+04   0.129504E+02   0.606031E-01  -0.745047E+02
   470   0.215609E+04   0.127763E+02   0.607643E-01  -0.744599E+02
   471   0.216693E+04   0.126029E+02   0.609262E-01  -0.743805E+02
   472   0.217775E+04   0.124304E+02   0.610888E-01  -0.742678E+02
   473   0.218853E+04   0.122587E+02   0.612521E-01  -0.741204E+02
   474   0.219927E+04   0.120880E+02   0.614161E-01  -0.739405E+02
   475   0.220997E+04   0.119184E+02   0.615809E-01  -0.737266E+02
   476   0.222062E+04   0.117501E+02   0.617463E-01  -0.734796E+02
   477   0.223121E+04   0.115830E+02   0.619125E-01  -0.732000E+02
   478   0.224174E+04   0.114173E+02   0.620794E-01  -0.728880E+02
   479   0.225223E+04   0.112531E+02   0.622471E-01  -0.725446E+02
   480   0.226264E+04   0.110906E+02   0.624155E-01  -0.721692E+02
   481   0.227299E+04   0.109296E+02   0.625846E-01  -0.717625E+02
   482   0.228325E+04   0.107706E+02   0.627545E-01  -0.713248E+02
   483   0.229342E+04   0.106134E+02   0.629251E-01  -0.708566E+02
   484   0.230351E+04   0.104582E+02   0.630964E-01  -0.703582E+02
   485   0.231348E+04   0.103051E+02   0.632685E-01  -0.698299E+02
   486   0.232335E+04   0.101542E+02   0.634414E-01  -0.692721E+02
   487   0.233310E+04   0.100055E+02   0.636150E-01  -0.686852E+02
   488   0.234272E+04   0.985929E+01   0.637894E-01  -0.680696E+02
   489   0.235223E+04   0.971543E+01   0.639645E-01  -0.674259E+02
   490   0.236161E+04   0.957417E+01   0.641404E-01  -0.667546E+02
   491   0.237085E+04   0.943558E+01   0.643171E-01  -0.660562E+02
   492   0.237997E+04   0.929966E+01   0.644944E-01  -0.653311E+02
   493   0.238895E+04   0.916654E+01   0.646726E-01  -0.645800E+02
   494   0.239779E+04   0.903638E+01   0.648515E-01  -0.638031E+02
   495   0.240648E+04   0.890924E+01   0.650312E-01  -0.630013E+02
   496   0.241503E+04   0.878513E+01   0.652116E-01  -0.621748E+02
   497   0.242342E+04   0.866419E+01   0.653928E-01  -0.613243E+02
   498   0.243164E+04   0.854648E+01   0.655747E-01  -0.604503E+02
   499   0.243970E+04   0.843209E+01   0.657574E-01  -0.595534E+02
   500   0.244758E+04   0.832116E+01   0.659409E-01  -0.586340E+02
   501   0.245529E+04   0.821368E+01   0.661251E-01  -0.576928E+02
   502   0.246280E+04   0.810979E+01   0.663100E-01  -0.567305E+02
   503   0.247013E+04   0.800950E+01   0.664955E-01  -0.557475E+02
   504   0.247728E+04   0.791302E+01   0.666817E-01  -0.547447E+02
   505   0.248423E+04   0.782028E+01   0.668684E-01  -0.537228E+02
   506   0.249100E+04   0.773141E+01   0.670556E-01  -0.526823E+02
   507   0.249757E+04   0.764651E+01   0.672432E-01  -0.516239E+02
   508   0.250395E+04   0.756565E+01   0.674313E-01  -0.505484E+02
   509   0.251012E+04   0.748887E+01   0.676196E-01  -0.494564E+02
   510   0.251610E+04   0.741625E+01   0.678083E-01  -0.483486E+02
   511   0.252188E+04   0.734784E+01   0.679972E-01  -0.472256E+02
   512   0.252746E+04   0.728369E+01   0.681863E-01  -0.460882E+02
   513   0.253282E+04   0.722388E+01   0.683755E-01  -0.449371E+02
   514   0.253798E+04   0.716846E+01   0.685648E-01  -0.437728E+02
   515   0.254292E+04   0.711748E+01   0.687541E-01  -0.425961E+02
   516   0.254766E+04   0.707100E+01   0.689434E-01  -0.414077E+02
   517   0.255218E+04   0.702907E+01   0.691326E-01  -0.402084E+02
   518   0.255647E+04   0.699175E+01   0.693218E-01  -0.389987E+02
   519   0.256055E+04   0.695907E+01   0.695107E-01  -0.377796E+02
   520   0.256439E+04   0.693109E+01   0.696994E-01  -0.365516E+02
   521   0.256802E+04   0.690786E+01   0.698879E-01  -0.353156E+02
   522   0.257140E+04   0.688943E+01   0.700760E-01  -0.340721E+02
   523   0.257456E+04   0.687583E+01   0.702638E-01  -0.328219E+02
   524   0.257748E+04   0.686709E+01   0.704511E-01  -0.315659E+02
   525   0.258017E+04   0.686324E+01   0.706380E-01  -0.303046E+02
   526   0.258264E+04   0.686432E+01   0.708243E-01  -0.290388E+02
   527   0.258488E+04   0.687035E+01   0.710101E-01  -0.277691E+02
   528   0.258688E+04   0.688137E+01   0.711953E-01  -0.264965E+02
   529   0.258865E+04   0.689740E+01   0.713798E-01  -0.252215E+02
   530   0.259020E+04   0.691845E+01   0.715636E-01  -0.239450E+02
   531   0.259151E+04   0.694457E+01   0.717466E-01  -0.226676E+02
   532   0.259260E+04   0.697575E+01   0.719289E-01  -0.213903E+02
   533   0.259346E+04   0.701202E+01   0.721103E-01  -0.201137E+02
   534   0.259408E+04   0.705339E+01   0.722908E-01  -0.188387E+02
   535   0.259448E+04   0.709989E+01   0.724703E-01  -0.175660E+02
   536   0.259464E+04   0.715153E+01   0.726489E-01  -0.162964E+02
   537   0.259457E+04   0.720831E+01   0.728265E-01  -0.150306E+02
   538   0.259428E+04   0.727023E+01   0.730029E-01  -0.137694E+02
   539   0.259376E+04   0.733731E+01   0.731783E-01  -0.125134E+02
   540   0.259301E+04   0.740952E+01   0.733525E-01  -0.112635E+02
   541   0.259204E+04   0.748690E+01   0.735255E-01  -0.100203E+02
   542   0.259085E+04   0.756942E+01   0.736972E-01  -0.878451E+01
   543   0.258943E+04   0.765709E+01   0.738677E-01  -0.755691E+01
   544   0.258779E+04   0.774991E+01   0.740368E-01  -0.633818E+01
   545   0.258594E+04   0.784783E+01   0.742046E-01  -0.512896E+01
   546   0.258387E+04   0.795087E+01   0.743710E-01  -0.392993E+01
   547   0.258158E+04   0.805900E+01   0.745359E-01  -0.274177E+01
   548   0.257908E+04   0.817214E+01   0.746993E-01  -0.156513E+01
   549   0.257636E+04   0.829043E+01   0.748612E-01  -0.400690E+00
   550   0.257343E+04   0.841366E+01   0.750215E-01   0.750886E+00
   551   0.257029E+04   0.854196E+01   0.751802E-01   0.188891E+01
   552   0.256695E+04   0.867519E+01   0.753374E-01   0.301270E+01
   553   0.256340E+04   0.881334E+01   0.754928E-01   0.412155E+01
   554   0.255966E+04   0.895642E+01   0.756467E-01   0.521481E+01
   555   0.255572E+04   0.910436E+01   0.757988E-01   0.629178E+01
   556   0.255158E+04   0.925713E+01   0.759493E-01   0.735176E+01
   557   0.254726E+04   0.941469E+01   0.760981E-01   0.839414E+01
   558   0.254275E+04   0.957701E+01   0.762453E-01   0.941822E+01
   559   0.253805E+04   0.974403E+01   0.763907E-01   0.104235E+02
   560   0.253317E+04   0.991574E+01   0.765343E-01   0.114093E+02
   561   0.252811E+04   0.100920E+02   0.766763E-01   0.123751E+02
   562   0.252288E+04   0.102729E+02   0.768165E-01   0.133203E+02
   563   0.251747E+04   0.104582E+02   0.769549E-01   0.142443E+02
   564   0.251190E+04   0.106481E+02   0.770916E-01   0.151465E+02
   565   0.250615E+04   0.108423E+02   0.772266E-01   0.160265E+02
   566   0.250023E+04   0.110409E+02   0.773597E-01   0.168837E+02
   567   0.249417E+04   0.112437E+02   0.774911E-01   0.177175E+02
   568   0.248793E+04   0.114507E+02   0.776207E-01   0.185275E+02
   569   0.248155E+04   0.116619E+02   0.777485E-01   0.193132E+02
   570   0.247501E+04   0.118771E+02   0.778745E-01   0.200741E+02
   571   0.246832E+04   0.120964E+02   0.779988E-01   0.208097E+02
   572   0.246148E+04   0.123195E+02   0.781212E-01   0.215197E+02
   573   0.245451E+04   0.125465E+02   0.782418E-01   0.222034E+02
   574   0.244740E+04   0.127773E+02   0.783606E-01   0.228608E+02
   575   0.244017E+04   0.130118E+02   0.784776E-01   0.234913E+02
   576   0.243280E+04   0.132499E+02   0.785928E-01   0.240946E+02
   577   0.242532E+04   0.134915E+02   0.787062E-01   0.246702E+02
   578   0.241772E+04   0.137366E+02   0.788177E-01   0.252178E+02
   579   0.241001E+04   0.139851E+02   0.789275E-01   0.257371E+02
   580   0.240220E+04   0.142368E+02   0.790355E-01   0.262278E+02
   581   0.239429E+04   0.144917E+02   0.791417E-01   0.266893E+02
   582   0.238627E+04   0.147497E+02   0.792460E-01   0.271215E+02
   583   0.237817E+04   0.150107E+02   0.793486E-01   0.275239E+02
   584   0.236998E+04   0.152747E+02   0.794494E-01   0.278962E+02
   585   0.236170E+04   0.155414E+02   0.795484E-01   0.282381E+02
   586   0.235334E+04   0.158108E+02   0.796456E-01   0.285493E+02
   587   0.234491E+04   0.160829E+02   0.797411E-01   0.288297E+02
   588   0.233641E+04   0.163575E+02   0.798348E-01   0.290789E+02
   589   0.232784E+04   0.166345E+02   0.799267E-01   0.292968E+02
   590   0.231922E+04   0.169139E+02   0.800169E-01   0.294831E+02
   591   0.231054E+04   0.171954E+02   0.801053E-01   0.296377E+02
   592   0.230180E+04   0.174790E+02   0.801921E-01   0.297602E+02
   593   0.229302E+04   0.177647E+02   0.802771E-01   0.298506E+02
   594   0.228419E+04   0.180522E+02   0.803603E-01   0.299088E+02
   595   0.227533E+04   0.183415E+02   0.804419E-01   0.299346E+02
   596   0.226644E+04   0.186325E+02   0.805218E-01   0.299279E+02
   597   0.225751E+04   0.189251E+02   0.806001E-01   0.298885E+02
   598   0.224856E+04   0.192190E+02   0.806766E-01   0.298165E+02
   599   0.223959E+04   0.195144E+02   0.807515E-01   0.297116E+02
   600   0.223060E+04   0.198109E+02   0.808248E-01   0.295738E+02
   601   0.222161E+04   0.201085E+02   0.808965E-01   0.294032E+02
   602   0.221260E+04   0.204071E+02   0.809666E-01   0.291998E+02
   603   0.220359E+04   0.207066E+02   0.810351E-01   0.289636E+02
   604   0.219459E+04   0.210069E+02   0.811021E-01   0.286945E+02
   605   0.218559E+04   0.213077E+02   0.811676E-01   0.283927E+02
   606   0.217660E+04   0.216092E+02   0.812316E-01   0.280582E+02
   607   0.216763E+04   0.219110E+02   0.812942E-01   0.276909E+02
   608   0.215868E+04   0.222131E+02   0.813555E-01   0.272910E+02
   609   0.214976E+04   0.225154E+02   0.814153E-01   0.268587E+02
   610   0.214086E+04   0.228178E+02   0.814738E-01   0.263940E+02
   611   0.213201E+04   0.231200E+02   0.815311E-01   0.258969E+02
   612   0.212318E+04   0.234220E+02   0.815870E-01   0.253676E+02
   613   0.211440E+04   0.237236E+02   0.816418E-01   0.248062E+02
   614   0.210567E+04   0.240248E+02   0.816954E-01   0.242130E+02
   615   0.209699E+04   0.243255E+02   0.817478E-01   0.235881E+02
   616   0.208837E+04   0.246254E+02   0.817991E-01   0.229320E+02
   617   0.207981E+04   0.249246E+02   0.818493E-01   0.222447E+02
   618   0.207131E+04   0.252230E+02   0.818985E-01   0.215267E+02
   619   0.206289E+04   0.255203E+02   0.819467E-01   0.207782E+02
   620   0.205454E+04   0.258165E+02   0.819940E-01   0.199994E+02
   621   0.204627E+04   0.261116E+02   0.820403E-01   0.191907E+02
   622   0.203809E+04   0.264052E+02   0.820857E-01   0.183523E+02
   623   0.202998E+04   0.266974E+02   0.821303E-01   0.174846E+02
   624   0.202198E+04   0.269880E+02   0.821741E-01   0.165878E+02
   625   0.201406E+04   0.272770E+02   0.822171E-01   0.156622E+02
   626   0.200625E+04   0.275641E+02   0.822594E-01   0.147082E+02
   627   0.199854E+04   0.278492E+02   0.823010E-01   0.137260E+02
   628   0.199094E+04   0.281322E+02   0.823420E-01   0.127160E+02
   629   0.198344E+04   0.284131E+02   0.823823E-01   0.116787E+02
   630   0.197606E+04   0.286917E+02   0.824221E-01   0.106144E+02
   631   0.196879E+04   0.289679E+02   0.824614E-01   0.952352E+01
   632   0.196164E+04   0.292415E+02   0.825002E-01   0.840660E+01
   633   0.195462E+04   0.295126E+02   0.825386E-01   0.726390E+01
   634   0.194772E+04   0.297808E+02   0.825765E-01   0.609595E+01
   635   0.194096E+04   0.300462E+02   0.826141E-01   0.490322E+01
   636   0.193433E+04   0.303086E+02   0.826514E-01   0.368618E+01
   637   0.192783E+04   0.305680E+02   0.826885E-01   0.244532E+01
   638   0.192147E+04   0.308242E+02   0.827253E-01   0.118114E+01
   639   0.191526E+04   0.310772E+02   0.827619E-01  -0.105859E+00
   640   0.190919E+04   0.313268E+02   0.827984E-01  -0.141519E+01
   641   0.190327E+04   0.315729E+02   0.828347E-01  -0.274635E+01
   642   0.189750E+04   0.318154E+02   0.828711E-01  -0.409876E+01
   643   0.189189E+04   0.320542E+02   0.829074E-01  -0.547185E+01
   644   0.188642E+04   0.322893E+02   0.829437E-01  -0.686505E+01
   645   0.188112E+04   0.325204E+02   0.829801E-01  -0.827777E+01
   646   0.187598E+04   0.327475E+02   0.830166E-01  -0.970946E+01
   647   0.187100E+04   0.329705E+02   0.830533E-01  -0.111595E+02
   648   0.186618E+04   0.331892E+02   0.830902E-01  -0.126273E+02
   649   0.186153E+04   0.334037E+02   0.831273E-01  -0.141122E+02
   650   0.185706E+04   0.336138E+02   0.831647E-01  -0.156137E+02
   651   0.185275E+04   0.338194E+02   0.832024E-01  -0.171310E+02
   652   0.184861E+04   0.340207E+02   0.832404E-01  -0.186636E+02
   653   0.184465E+04   0.342173E+02   0.832788E-01  -0.202107E+02
   654   0.184087E+04   0.344094E+02   0.833176E-01  -0.217719E+02
   655   0.183727E+04   0.345967E+02   0.833569E-01  -0.233463E+02
   656   0.183384E+04   0.347793E+02   0.833965E-01  -0.249333E+02
   657   0.183060E+04   0.349571E+02   0.834366E-01  -0.265323E+02
   658   0.182754E+04   0.351300E+02   0.834772E-01  -0.281426E+02
   659   0.182467E+04   0.352979E+02   0.835183E-01  -0.297634E+02
   660   0.182198E+04   0.354608E+02   0.835598E-01  -0.313940E+02
   661   0.181948E+04   0.356185E+02   0.836019E-01  -0.330339E+02
   662   0.181716E+04   0.357710E+02   0.836446E-01  -0.346823E+02
   663   0.181503E+04   0.359183E+02   0.836878E-01  -0.363384E+02
   664   0.181310E+04   0.360602E+02   0.837317E-01  -0.380015E+02
   665   0.181135E+04   0.361968E+02   0.837761E-01  -0.396710E+02
   666   0.180979E+04   0.363279E+02   0.838212E-01  -0.413462E+02
   667   0.180842E+04   0.364536E+02   0.838669E-01  -0.430263E+02
   668   0.180724E+04   0.365737E+02   0.839133E-01  -0.447105E+02
   669   0.180625E+04   0.366882E+02   0.839603E-01  -0.463983E+02
   670   0.180546E+04   0.367972E+02   0.840081E-01  -0.480888E+02
   671   0.180486E+04   0.369005E+02   0.840566E-01  -0.497813E+02
   672   0.180445E+04   0.369980E+02   0.841058E-01  -0.514752E+02
   673   0.180423E+04   0.370899E+02   0.841557E-01  -0.531697E+02
